player,attempts,completions,progressive,accuracy,progressive_ratio,shots,goals,shot_conversion
Héctor Miguel Herrera López,7.117214970406304,6.04873213165007,1.28086805398017,0.8498734626958672,0.21175810502138312,0.018017585079530753,0.0,0.0
Steve Mandanda,11.537867598745317,7.828057944370709,5.376643098695168,0.6784666124286233,0.6868425268315246,0.0,0.0,0.0
Nicușor Silviu Bancu,9.505415094212424,6.580671988300907,2.6810145137522197,0.6923076923076921,0.40740740740740716,0.0,0.0,0.0
Finn Ole Becker,6.028427273525938,5.235213158588314,1.1104997609126719,0.8684210526315789,0.212121212121212,0.15864282298752458,0.0,0.0
Oleksandr Svatok,5.9503725458654975,5.702440356454435,1.4875931364663741,0.9583333333333334,0.26086956521739124,0.0,0.0,0.0
Federico Dimarco,6.421787707307382,5.433820367721631,0.987967339585751,0.8461538461538461,0.1818181818181818,0.0,0.0,0.0
Nahitan Michel Nández Acosta,52.93167110062014,36.55999015003803,10.840118466463098,0.6907016043483596,0.29650222612141,0.25077478839930106,0.0,0.0
Illia Zabarnyi,58.762437685001686,51.371065599651935,14.771734491916016,0.8742160404411491,0.28754969980642375,0.06075214921029297,0.0,0.0
Yukhym Konoplya,10.236600870690303,7.799314949097372,1.4623715529557562,0.7619047619047618,0.18749999999999986,0.0,0.0,0.0
Andrei Florin Ratiu,15.043599027717075,12.334399729004819,3.6841136673494246,0.8199101628725485,0.29868609322641687,0.24372859215929268,0.0,0.0
Josip Juranović,22.14663520802161,16.71553949716247,5.033728131030527,0.7547665521265292,0.3011406321575814,0.11413335081364356,0.0,0.0
Kieran Trippier,114.83928113318777,99.76129117728094,22.73393816432347,0.868703549803488,0.2278833593274579,0.3878294685427959,0.007865069233963577,0.020279710212623227
José Diogo Dalot Teixeira,30.204865952034634,27.430035241813066,5.491301451182437,0.9081329904053207,0.20019301480195525,0.7400564955153837,0.0,0.0
Mathías Adalberto Villasanti Rolón,25.47345900054862,22.73479409591099,5.262514727447886,0.8924894768088367,0.231474043936663,0.7475929865415949,0.0,0.0
Yunis Abdelhamid,7.513988112223712,6.422374599304929,3.151586084737154,0.8547224860333552,0.49071975419780706,0.16315943508387562,0.0,0.0
Jon Mikel Aramburu Mejías,29.832092781065114,23.550156392939947,7.010504705127573,0.7894235434896338,0.297683997853587,0.2502987686632942,0.0,0.0
Jakub Piotrowski,5.877857397923243,4.163385571915572,0.24558798620721067,0.708316872979357,0.05898756720104013,0.48885393369301944,0.0,0.0
Mauricio Aníbal Isla Isla,40.87857033001123,32.608292797475684,10.283093755516362,0.7976867227554708,0.31535210442885897,0.005039381532521739,0.0007865926830545311,0.15608913077492567
Moisés Isaac Caicedo Corozo,53.57249395263107,42.61316105576338,12.29310622522824,0.7954298542353103,0.2884814437760564,0.9943563100170768,0.08315075445190982,0.08362269501812868
Ashley Westwood,8.162339525222848,6.597198952797162,1.8921890197926312,0.8082485336968441,0.2868170314903657,0.002346947787491253,0.0,0.0
Miguel Gianpierre Araujo Blanco,15.048740382884374,9.622870683188333,2.959693156064856,0.6394469196991974,0.3075686303501508,0.24605504694820088,0.0,0.0
Tomáš Suslov,9.47212046373782,7.473531243688907,1.4989419150366845,0.7890029769257977,0.20056675568225932,0.0,0.0,0.0
Anthony Ralston,9.052291342158174,6.116413069025794,0.24465652276103175,0.6756756756756757,0.04,0.0,0.0,0.0
Robert Lewandowski,12.631474887962254,9.348528891575667,1.898351949982806,0.7400979675370117,0.20306424379706275,1.913195160984016,0.3606314321401616,0.18849693930580377
Andrei Burcă Andonie,12.433046476364932,8.706655631575456,2.7091992987122535,0.7002833656358239,0.3111641729445578,0.0,0.0,0.0
Hugo Lloris,9.348929800095297,6.245578602716537,4.287562614332018,0.6680527863898255,0.6864956615015824,0.0,0.0,0.0
Yomar Rene Rocha Rodriguez,10.751038607585604,8.002009256835745,2.496355898022065,0.744301043732628,0.3119661347416643,0.0,0.0,0.0
Yuto Nagatomo,6.660667760913922,5.2309448529312785,1.4044681574745808,0.7853484126062357,0.2684922508191909,0.009245290562811358,0.0,0.0
Harry Souttar,9.253462050085076,7.67388876601964,3.085645824692902,0.8292992097967362,0.40209676199064737,0.08378510767464013,0.0,0.0
Aleksandar Mitrović,16.436526708626616,12.489414904837862,1.9010860501547477,0.7598573060014476,0.1522157814949641,2.752863068788453,0.08744799614465461,0.03176619902970359
José Miguel da Rocha Fonte,7.646502015512239,7.164047437790098,2.048450943565363,0.9369051918454477,0.28593486591948797,0.01217452198035394,0.0006795362348775972,0.0558162559461609
Mario Mitaj,14.32552642399339,13.337559084407639,4.692844863032318,0.9310344827586207,0.35185185185185186,0.0,0.0,0.0
Tim Kleindienst,7.389481063270176,4.666092544824474,0.48717720722611413,0.6314506397502723,0.10440796073933,0.5340934871910219,0.19366992238530986,0.36261427452314654
Aurélien Djani Tchouaméni,91.39365322412316,83.5452014300947,28.684388116260994,0.9141247612152912,0.34333974453652205,2.676630947276606,0.0,0.0
